contig,gene,intron,conf,strand
6163,922.29787234,78.8723404255,99.9291489362,0.872340425532
6164,1053.46938776,153.755102041,99.7510204082,0.571428571429
6169,899.184615385,92.1076923077,99.446,0.615384615385
6176,923.413793103,93.0344827586,96.8124137931,0.379310344828
6177,771.064516129,81.0537634409,98.1179569892,0.806451612903
6178,924.338461538,97.4,97.6947692308,0.861538461538
6181,939.875,58.3125,99.948125,0.625
6184,659.786885246,78.9180327869,98.3424590164,0.770491803279
6186,1508.21428571,85.8214285714,98.4942857143,0.714285714286
6187,776.115384615,123.923076923,97.8234615385,0.730769230769
6188,647.0,216.381818182,97.6230909091,0.754545454545
6189,750.725,87.8,98.2925,0.75
6191,945.058823529,63.5882352941,99.9935294118,0.823529411765
6199,1084.26229508,91.0491803279,99.9854098361,0.803278688525
6200,1104.17721519,69.5063291139,99.6878481013,0.810126582278
6203,750.2,106.509090909,94.9789090909,0.8
6205,571.747368421,95.5789473684,97.4930526316,0.705263157895
6207,943.950819672,119.31147541,99.9721311475,0.639344262295
6208,1397.91304348,75.0869565217,99.86,0.826086956522
6211,883.96,80.16,98.3161333333,0.906666666667
6212,954.923076923,113.0,96.9692307692,0.74358974359
6213,879.275,121.25,99.89625,0.575
6216,691.435897436,68.5897435897,97.7023931624,0.940170940171
6217,986.473684211,95.9649122807,99.9501754386,0.877192982456
6222,477.956521739,173.782608696,95.5965217391,0.826086956522
6225,957.652173913,95.0289855072,98.7036231884,0.884057971014
6226,1093.76923077,80.25,99.7171153846,0.846153846154
6227,900.75862069,92.1379310345,99.905862069,0.551724137931
6228,1032.4,205.822222222,97.3651111111,0.644444444444
6229,896.0,226.620689655,99.7665517241,0.620689655172
6230,1067.38709677,56.4838709677,99.8367741935,0.870967741935
6234,835.633333333,159.844444444,97.7733333333,0.555555555556
6235,912.921875,82.09375,99.558125,0.859375
6237,991.571428571,18.0714285714,99.5871428571,1.0
6238,836.052631579,35.7543859649,99.6163157895,0.561403508772
6241,1442.0,92.3260869565,99.8543478261,0.739130434783
6244,912.820224719,138.011235955,99.9392134831,0.629213483146
6245,1105.82857143,126.685714286,99.9934285714,0.857142857143
6246,1283.75,87.9166666667,98.59875,0.666666666667
6247,1055.56521739,84.3623188406,99.5005797101,0.753623188406
6249,973.307692308,98.358974359,99.3866666667,0.717948717949
6252,823.142857143,46.9047619048,98.7142857143,0.857142857143
6255,871.25,156.428571429,98.3789285714,0.607142857143
6257,985.56097561,110.512195122,99.9724390244,0.90243902439
6258,734.090909091,105.848484848,97.1903030303,0.636363636364
6259,1104.5,131.409090909,99.9852272727,0.659090909091
6260,493.657142857,81.2,92.5102857143,0.742857142857
6262,903.381578947,110.539473684,98.4897368421,0.697368421053
6263,873.038461538,277.961538462,99.3611538462,0.538461538462
6265,507.992,66.024,93.146,0.832
6266,699.3125,82.5,97.0978125,0.71875
6267,832.769230769,179.487179487,96.0065384615,0.794871794872
6268,500.441176471,140.235294118,93.7147058824,0.882352941176
6270,1123.86363636,90.0227272727,99.8431818182,0.590909090909
6273,916.963855422,52.9759036145,99.2815662651,0.674698795181
6275,882.188679245,99.5283018868,99.1554716981,0.830188679245
6278,895.019230769,59.1057692308,99.3553846154,0.759615384615
6279,1114.06896552,65.5862068966,99.715862069,0.862068965517
6280,907.842105263,248.754385965,99.7459649123,0.59649122807
6281,1101.58181818,67.6181818182,99.9276363636,0.654545454545
6282,1187.6,61.92,97.6848,0.64
6283,788.352941176,39.3529411765,99.2073529412,0.882352941176
6285,897.909090909,73.1515151515,99.7084848485,0.727272727273
6287,860.879310345,128.155172414,98.8624137931,0.706896551724
6294,951.421052632,211.289473684,97.1397368421,0.631578947368
6296,855.086206897,73.1896551724,99.8218965517,0.603448275862
6297,942.3,142.3,95.5166666667,0.7
6298,1127.39130435,80.3913043478,98.1808695652,0.869565217391
6300,794.206896552,231.827586207,98.3937931034,0.563218390805
6303,988.196428571,86.8214285714,98.5103571429,0.821428571429
6304,1024.43243243,176.540540541,98.0197297297,0.756756756757
6305,952.53125,103.140625,95.79546875,0.671875
6306,1009.56666667,88.6777777778,99.5296666667,0.688888888889
6308,1229.125,139.708333333,99.9941666667,0.625
6310,921.890410959,176.356164384,99.0557534247,0.739726027397
6311,953.923076923,197.038461538,98.9019230769,0.653846153846
6312,929.428571429,146.952380952,98.0661904762,0.571428571429
6313,1054.47826087,50.0869565217,99.9817391304,0.826086956522
6317,954.8,85.16,97.8948,0.8
6318,945.434782609,115.543478261,97.8080434783,0.847826086957
6319,1003.81632653,89.9795918367,99.4669387755,0.551020408163
6320,869.3,149.78,99.6646,0.6
6321,851.103448276,177.298850575,96.8575862069,0.609195402299
6322,927.171875,60.09375,99.97375,0.796875
6323,984.302631579,197.131578947,97.5252631579,0.565789473684
6325,949.142857143,133.657142857,99.1937142857,0.571428571429
6327,1035.3,96.2833333333,99.9773333333,0.733333333333
6329,658.55,76.7666666667,96.3813333333,0.816666666667
6331,570.734375,101.140625,97.44234375,0.875
6333,890.257142857,160.428571429,97.2065714286,0.728571428571
6334,978.561643836,97.2328767123,99.9734246575,0.72602739726
6335,1121.76119403,132.52238806,99.4917910448,0.731343283582
6336,979.25,156.425,99.47675,0.675
6337,1067.44680851,99.6382978723,99.4957446809,0.659574468085
6338,1242.68421053,194.105263158,97.6245614035,0.684210526316
6339,1081.83783784,71.6081081081,99.7641891892,0.662162162162
6344,869.375,149.05,97.9095,0.6
6345,893.214285714,235.642857143,97.8529761905,0.869047619048
6346,1044.20895522,111.179104478,99.9119402985,0.641791044776
6348,933.6875,41.2708333333,99.8485416667,0.791666666667
6350,1072.11764706,88.5441176471,99.1051470588,0.720588235294
6354,977.862068966,153.011494253,99.5577011494,0.64367816092
6357,898.777777778,77.2592592593,96.2962962963,0.703703703704
6358,1370.075,251.0,99.2285,0.725
6359,969.475409836,120.508196721,99.7157377049,0.573770491803
6361,1280.44117647,119.235294118,98.0658823529,0.647058823529
6362,918.263157895,132.210526316,99.2360526316,0.710526315789
6363,948.063291139,75.5189873418,99.4510126582,0.632911392405
6367,1040.94736842,98.6184210526,99.9943421053,0.618421052632
6368,763.383561644,189.287671233,97.0201369863,0.506849315068
6369,988.511627907,107.279069767,99.2581395349,0.767441860465
6374,936.95,83.3,96.22025,0.8
6375,1109.8961039,99.6363636364,99.3881818182,0.649350649351
6377,1179.0,64.7619047619,98.2080952381,0.857142857143
6380,831.918604651,146.61627907,97.6387209302,0.767441860465
6382,791.234375,101.34375,99.0575,0.578125
6385,928.594594595,92.1621621622,99.9283783784,0.945945945946
6389,914.510638298,161.553191489,98.8738297872,0.787234042553
6391,837.367647059,120.882352941,96.8961764706,0.735294117647
6393,1331.46153846,93.5769230769,97.8323076923,0.461538461538
6395,615.071428571,71.0238095238,99.0728571429,1.0
6397,986.662790698,65.2325581395,99.121627907,0.651162790698
6398,794.710526316,118.210526316,97.8602631579,0.552631578947
6399,843.8,264.2,97.1863333333,0.733333333333
6403,865.52173913,77.5652173913,99.6728985507,0.710144927536
6405,820.723076923,111.015384615,99.6381538462,0.661538461538
6406,1257.46511628,98.6279069767,99.2979069767,0.837209302326
6407,704.1875,242.416666667,96.5,0.875
6409,1034.2,114.706666667,99.7553333333,0.826666666667
6412,1111.6,193.0,99.8796666667,0.7
6413,797.782608696,184.550724638,95.5882608696,0.666666666667
6414,855.5375,79.5,98.761,0.825
6415,1014.0,71.641025641,98.9397435897,0.717948717949
6416,922.192307692,49.4615384615,99.6565384615,0.826923076923
6419,970.807692308,127.461538462,99.871025641,0.589743589744
6422,995.685714286,143.6,98.6937142857,0.657142857143
6423,970.752941176,138.835294118,99.2745882353,0.717647058824
6424,1016.09090909,79.3333333333,99.7527272727,0.757575757576
6425,863.818181818,88.2272727273,98.7572727273,0.636363636364
6427,1064.47058824,183.215686275,98.9219607843,0.686274509804
6428,791.705882353,118.0,98.0817647059,0.5
6431,984.905405405,54.2972972973,98.9421621622,0.77027027027
6432,781.085714286,136.352380952,97.0906666667,0.6
6437,998.836065574,162.639344262,99.2352459016,0.770491803279
6438,959.692307692,115.692307692,97.5746153846,0.824175824176
6439,1074.09090909,104.25974026,99.391038961,0.779220779221
6441,1122.5,56.34,99.6186,0.66
6446,935.470588235,121.901960784,99.9866666667,0.56862745098
6447,961.6,52.0666666667,99.991,0.833333333333
6450,847.409836066,318.491803279,95.2267213115,0.55737704918
6452,981.444444444,146.203703704,99.9933333333,0.814814814815
6454,1038.65,175.175,98.66375,0.8
6455,929.943820225,90.0674157303,99.924494382,0.719101123596
6457,805.228571429,88.4285714286,98.3191428571,0.828571428571
6459,884.509433962,73.0943396226,99.910754717,0.811320754717
6462,934.219178082,58.6849315068,98.6494520548,0.780821917808
6467,900.879518072,182.879518072,97.3501204819,0.686746987952
6468,767.4375,120.625,97.6514583333,0.8125
6470,1120.90625,165.375,99.70375,0.8125
6471,908.443181818,127.636363636,99.4020454545,0.704545454545
6474,869.838235294,135.176470588,99.5455882353,0.735294117647
6476,781.418367347,203.173469388,97.4569387755,0.561224489796
6478,1094.13043478,111.086956522,98.8095652174,0.826086956522
6479,1071.16129032,137.096774194,99.9938709677,0.806451612903
6480,923.65060241,97.8915662651,98.723253012,0.674698795181
6481,987.028571429,115.057142857,99.9578571429,0.557142857143
6483,965.290322581,17.6451612903,99.9012903226,0.645161290323
6486,1078.90625,77.28125,99.9509375,0.65625
6491,724.482758621,94.7586206897,98.1869827586,0.974137931034
6494,777.6,160.766666667,95.5793333333,0.766666666667
6497,932.333333333,94.4285714286,99.049047619,0.666666666667
6498,763.6,87.380952381,98.0406666667,0.72380952381
6499,1244.24,66.2,99.9952,0.76
6501,848.272727273,81.6363636364,99.9013636364,0.636363636364
6502,849.571428571,93.1111111111,97.8052380952,0.666666666667
6503,875.219512195,130.853658537,98.0126829268,0.853658536585
6505,668.777777778,91.1851851852,97.7962962963,0.851851851852
6507,953.571428571,116.714285714,98.1085714286,0.571428571429
6510,1051.625,56.15625,99.940625,0.75
6512,880.073529412,66.1617647059,98.9089705882,0.838235294118
6515,859.04,57.2,99.936,0.88
6516,932.140625,141.53125,99.64015625,0.796875
6517,1018.41463415,117.926829268,98.4487804878,0.756097560976
6518,781.777777778,45.1851851852,98.0387037037,0.703703703704
6520,1072.68085106,138.063829787,99.9804255319,0.723404255319
6522,934.612903226,102.032258065,99.0903225806,0.774193548387
6525,858.870588235,106.776470588,97.9378823529,0.788235294118
6529,683.625,191.291666667,96.30125,0.791666666667
6530,965.659340659,65.2637362637,97.6981318681,0.659340659341
6531,913.934782609,105.456521739,99.6741304348,0.652173913043
6533,854.65625,66.40625,99.3211458333,0.666666666667
6534,1118.36363636,91.3333333333,99.9951515152,0.69696969697
6537,950.6,25.9882352941,99.868,0.788235294118
6538,1019.56962025,191.810126582,99.1184810127,0.670886075949
6543,891.423728814,187.084745763,97.4496610169,0.694915254237
6544,974.066666667,234.733333333,96.4151111111,0.688888888889
6545,1033.91428571,140.685714286,97.5157142857,0.6
6548,982.04,110.9,98.5382,0.82
6549,873.210526316,94.2807017544,99.1105263158,0.649122807018
6550,957.581818182,89.4181818182,98.21,0.563636363636
6551,1142.80769231,83.9615384615,99.995,0.923076923077
6554,871.590909091,49.1022727273,99.1835227273,0.761363636364
6555,947.863013699,113.589041096,98.4949315068,0.698630136986
6556,918.772727273,102.022727273,99.3877272727,0.727272727273
6557,848.681818182,96.1590909091,98.75,0.636363636364
6561,940.451219512,72.6951219512,99.8907317073,0.878048780488
6562,902.115384615,150.692307692,99.9553846154,0.769230769231
6564,854.804878049,96.4390243902,98.5948780488,0.80487804878
6565,1011.94736842,82.7192982456,99.9278947368,0.666666666667
6568,1028.7,128.933333333,99.5398333333,0.916666666667
6570,794.545454545,124.909090909,98.4022727273,0.681818181818
6573,906.578947368,155.912280702,98.3919298246,0.649122807018
6575,946.28358209,105.671641791,99.5389552239,0.731343283582
6576,683.43902439,115.902439024,98.9595121951,0.756097560976
6577,1193.87692308,162.938461538,99.8547692308,0.784615384615
6579,1066.85714286,100.523809524,99.95,0.857142857143
6580,945.558441558,106.038961039,98.5776623377,0.74025974026
6581,958.384615385,131.641025641,98.6456410256,0.589743589744
6582,986.152542373,124.966101695,96.5996610169,0.762711864407
6584,1177.64473684,128.473684211,99.7147368421,0.684210526316
6585,792.323529412,99.8823529412,98.5261764706,0.764705882353
6588,693.3,134.566666667,99.5766666667,0.633333333333
6589,1116.46511628,84.1162790698,99.763255814,0.581395348837
6591,952.963855422,143.228915663,97.9248192771,0.674698795181
6594,789.148148148,171.320987654,98.8155555556,0.777777777778
6595,1701.63636364,167.545454545,99.9931818182,0.590909090909
6596,1193.24,79.1866666667,98.5297333333,0.826666666667
6598,769.037037037,92.5308641975,99.7938271605,0.888888888889
6599,620.0,84.8695652174,98.2402608696,0.860869565217
6603,976.454545455,99.0,98.62,0.727272727273
6604,894.448275862,170.965517241,99.5062068966,0.724137931034
6605,1127.0,234.923076923,98.0392307692,0.769230769231
6606,742.377358491,36.4905660377,97.9773584906,0.924528301887
6607,955.863636364,85.1818181818,99.5322727273,0.681818181818
6609,942.85915493,52.8169014085,99.9584507042,0.69014084507
6612,793.345454545,137.6,95.7990909091,0.745454545455
6614,965.413793103,232.172413793,99.1744827586,0.724137931034
6615,841.857142857,115.571428571,99.9919047619,0.761904761905
6617,776.592105263,74.8157894737,97.0694736842,0.828947368421
6619,1033.14285714,109.357142857,99.9933333333,0.642857142857
6620,1278.17647059,127.725490196,99.7317647059,0.882352941176
6623,1020.54054054,164.0,99.457027027,0.648648648649
6625,939.16,135.28,99.1536,0.666666666667
6626,890.2,95.5166666667,99.5165,0.733333333333
6628,894.02739726,93.8630136986,98.1336986301,0.794520547945
6630,1119.03125,97.3125,99.575625,0.59375
6631,1153.53333333,184.466666667,98.8313333333,0.733333333333
6632,978.695652174,184.717391304,97.9663043478,0.782608695652
6633,1061.09677419,130.096774194,98.9061290323,0.709677419355
6635,1023.85714286,79.2857142857,97.590952381,0.666666666667
6637,752.84,151.4,99.0016,0.6
6644,840.875,66.9791666667,99.3635416667,0.770833333333
6645,973.763157895,160.763157895,99.9810526316,0.736842105263
6646,844.655172414,140.482758621,99.7151724138,0.563218390805
6647,919.222222222,70.5185185185,99.9622222222,0.753086419753
6651,1147.03225806,78.3548387097,99.4264516129,0.935483870968
6652,770.103448276,80.5632183908,98.3637931034,0.632183908046
6653,908.418604651,116.697674419,98.4625581395,0.720930232558
6657,1151.0,63.4150943396,99.8686792453,0.716981132075
6658,1110.70588235,119.039215686,99.9945098039,0.745098039216
6660,984.75,149.833333333,99.1129166667,0.75
6661,995.780821918,85.397260274,99.9938356164,0.684931506849
6662,939.821428571,105.857142857,99.7554761905,0.761904761905
6663,882.5,30.75,97.5646666667,0.916666666667
6664,1034.8961039,106.012987013,97.7497402597,0.857142857143
6666,704.283018868,118.094339623,98.3901886792,0.716981132075
6668,929.35,96.85,99.5826666667,0.733333333333
6669,841.636363636,133.090909091,98.8748484848,0.575757575758
6672,1053.6,3.43333333333,99.5136666667,0.966666666667
6674,1210.34782609,169.869565217,99.9952173913,0.826086956522
6677,870.568181818,74.4772727273,99.6402272727,0.840909090909
6679,944.481481481,151.0,99.8520987654,0.604938271605
6681,984.317073171,100.024390244,98.7875609756,0.853658536585
6682,455.047244094,150.346456693,96.4565354331,0.732283464567
6685,987.271186441,171.355932203,99.7989830508,0.576271186441
6686,1019.5,173.05,97.9893333333,0.733333333333
6687,1026.0,90.5308641975,99.9265432099,0.765432098765
6689,919.896551724,95.0689655172,99.7782758621,0.655172413793
6691,868.828571429,55.8142857143,99.5707142857,0.7
6693,800.0,185.723404255,95.3918085106,0.734042553191
6695,848.84375,152.5625,97.959375,0.75
6697,966.269230769,69.1923076923,99.6846153846,0.769230769231
6702,1058.58695652,136.673913043,96.21,0.695652173913
6705,984.754716981,122.660377358,98.0477358491,0.641509433962
6709,961.612903226,24.8709677419,99.5770967742,0.967741935484
6710,1008.90909091,143.303030303,99.8781818182,0.636363636364
6715,902.1,93.8333333333,99.0178333333,0.783333333333
6716,783.531914894,147.638297872,96.995106383,0.702127659574
6718,879.595744681,41.1914893617,99.5104255319,0.68085106383
6719,820.75,190.25,99.7945833333,0.5
6721,1070.25714286,133.4,99.1394285714,0.942857142857
6722,944.418604651,59.511627907,98.7576744186,0.860465116279
6723,834.583333333,64.0555555556,99.9433333333,0.666666666667
6724,937.271428571,81.1571428571,99.9777142857,0.728571428571
